season,week,kickoff,home_team,home_score,visitors_score,visiting_team
2011,1,2011-09-08T20:30-05:00,Packers,42,34,Saints
2011,1,2011-09-11T13:00-05:00,Bears,30,12,Falcons
2011,1,2011-09-11T13:00-05:00,Browns,17,27,Bengals
2011,1,2011-09-11T13:00-05:00,Buccaneers,20,27,Lions
2011,1,2011-09-11T13:00-05:00,Chiefs,7,41,Bills
2011,1,2011-09-11T13:00-05:00,Jaguars,16,14,Titans
2011,1,2011-09-11T13:00-05:00,Rams,13,31,Eagles
2011,1,2011-09-11T13:00-05:00,Ravens,35,7,Steelers
2011,1,2011-09-11T13:00-05:00,Texans,34,7,Colts
2011,1,2011-09-11T16:15-05:00,49ers,33,17,Seahawks
2011,1,2011-09-11T16:15-05:00,Cardinals,28,21,Panthers
2011,1,2011-09-11T16:15-05:00,Chargers,24,17,Vikings
2011,1,2011-09-11T16:15-05:00,Redskins,28,14,Giants
2011,1,2011-09-11T20:20-05:00,Jets,27,24,Cowboys
2011,1,2011-09-12T19:00-05:00,Dolphins,24,38,Patriots
2011,1,2011-09-12T22:15-05:00,Broncos,20,23,Raiders
2011,2,2011-09-18T13:00-05:00,Bills,38,35,Raiders
2011,2,2011-09-18T13:00-05:00,Colts,19,27,Browns
2011,2,2011-09-18T13:00-05:00,Jets,32,3,Jaguars
2011,2,2011-09-18T13:00-05:00,Lions,48,3,Chiefs
2011,2,2011-09-18T13:00-05:00,Panthers,23,30,Packers
2011,2,2011-09-18T13:00-05:00,Redskins,22,21,Cardinals
2011,2,2011-09-18T13:00-05:00,Saints,30,13,Bears
2011,2,2011-09-18T13:00-05:00,Steelers,24,0,Seahawks
2011,2,2011-09-18T13:00-05:00,Titans,26,13,Ravens
2011,2,2011-09-18T13:00-05:00,Vikings,20,24,Buccaneers
2011,2,2011-09-18T16:05-05:00,49ers,24,27,Cowboys
2011,2,2011-09-18T16:15-05:00,Broncos,24,22,Bengals
2011,2,2011-09-18T16:15-05:00,Dolphins,13,23,Texans
2011,2,2011-09-18T16:15-05:00,Patriots,35,21,Chargers
2011,2,2011-09-18T20:20-05:00,Falcons,35,31,Eagles
2011,2,2011-09-19T20:30-05:00,Giants,28,16,Rams
2011,3,2011-09-25T13:00-05:00,Bengals,8,13,49ers
2011,3,2011-09-25T13:00-05:00,Bills,34,31,Patriots
2011,3,2011-09-25T13:00-05:00,Browns,17,16,Dolphins
2011,3,2011-09-25T13:00-05:00,Eagles,16,29,Giants
2011,3,2011-09-25T13:00-05:00,Panthers,16,10,Jaguars
2011,3,2011-09-25T13:00-05:00,Saints,40,33,Texans
2011,3,2011-09-25T13:00-05:00,Titans,17,14,Broncos
2011,3,2011-09-25T13:00-05:00,Vikings,23,26,Lions
2011,3,2011-09-25T16:05-05:00,Chargers,20,17,Chiefs
2011,3,2011-09-25T16:05-05:00,Raiders,34,24,Jets
2011,3,2011-09-25T16:05-05:00,Rams,7,37,Ravens
2011,3,2011-09-25T16:15-05:00,Bears,17,27,Packers
2011,3,2011-09-25T16:15-05:00,Buccaneers,16,13,Falcons
2011,3,2011-09-25T16:15-05:00,Seahawks,13,10,Cardinals
2011,3,2011-09-25T20:20-05:00,Colts,20,23,Steelers
2011,3,2011-09-26T20:30-05:00,Cowboys,18,16,Redskins
2011,4,2011-10-02T13:00-05:00,Bears,34,29,Panthers
2011,4,2011-10-02T13:00-05:00,Bengals,23,20,Bills
2011,4,2011-10-02T13:00-05:00,Browns,13,31,Titans
2011,4,2011-10-02T13:00-05:00,Chiefs,22,17,Vikings
2011,4,2011-10-02T13:00-05:00,Cowboys,30,34,Lions
2011,4,2011-10-02T13:00-05:00,Eagles,23,24,49ers
2011,4,2011-10-02T13:00-05:00,Jaguars,10,23,Saints
2011,4,2011-10-02T13:00-05:00,Rams,10,17,Redskins
2011,4,2011-10-02T13:00-05:00,Texans,17,10,Steelers
2011,4,2011-10-02T16:05-05:00,Cardinals,27,31,Giants
2011,4,2011-10-02T16:05-05:00,Seahawks,28,30,Falcons
2011,4,2011-10-02T16:15-05:00,Chargers,26,16,Dolphins
2011,4,2011-10-02T16:15-05:00,Packers,49,23,Broncos
